Чистовая отделка,Проверено в Росреестре,От зайстройщика,Log_Цена,Log_Площадь,Log_Кол_во_этажей,Близость_к_центру_exp,is_first_floor,is_last_floor,Ближайшая станция метро_Аметьево,Ближайшая станция метро_Горки,Ближайшая станция метро_Дубравная,Ближайшая станция метро_Козья слобода,Ближайшая станция метро_Кремлёвская,Ближайшая станция метро_Площадь Тукая,Ближайшая станция метро_Проспект Победы,Ближайшая станция метро_Северный вокзал,Ближайшая станция метро_Суконная слобода,Ближайшая станция метро_Яшьлек,Балкон/Лоджия_Балкон,Балкон/Лоджия_Лоджия
1,0,1,16.15163690106652,4.030694535145645,1.6094379124341003,0.10969216439909872,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,15.931766193248746,3.9435216724875173,2.302585092994046,0.287987147378158,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,17.410079360079497,4.653960350157523,2.995732273553991,0.5892011753480729,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,16.14765455028724,3.9318256327243257,2.302585092994046,0.5652953526191152,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,16.17504302586445,4.338597076746545,2.302585092994046,0.12060632660001935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,15.747032114495013,3.6109179126442243,2.995732273553991,0.1494681812749447,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,16.50560375955106,4.203198967134183,2.70805020110221,0.442027501452041,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,15.383918329217106,3.92395157629342,1.0986122886681098,0.16311730995198426,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,16.376760851547758,4.041295341132285,2.6390573296152584,0.42020746638758744,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,16.59445410794615,4.584967478670572,1.6094379124341003,0.11461425420494922,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,0,16.90609840800616,3.828641396489095,3.1354942159291497,0.647206792165019,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,15.573368647930426,4.14946386144318,1.3862943611198906,0.0930129315063018,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,15.816990693309524,3.4339872044851463,2.302585092994046,0.3056258202464204,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,16.166885910365842,3.8958936234982624,2.302585092994046,0.47057417869893914,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,16.284959432899687,4.139955073474153,2.302585092994046,0.38254629576794186,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,16.494651003481916,4.276666119016055,2.6390573296152584,0.31794217859834945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,15.8173960165056,3.624340932976365,2.70805020110221,0.1261035638636782,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,16.378072529424824,3.696351468952637,3.044522437723423,0.6591497346238416,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,14.808392262507668,2.9444389791664403,1.791759469228055,0.20674381535175165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.407027017716896,4.232656178019613,2.1972245773362196,0.40942126974902787,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.46945657044626,4.259859000699674,2.995732273553991,0.13319753021220798,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,17.129696599000436,4.5736795188967205,3.044522437723423,0.7588856090277204,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,16.51668322965297,4.182050142641207,2.8903717578961645,0.42529846803893445,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0,16.796129244469636,4.276666119016055,3.295836866004329,0.5218113849602343,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,16.68340951682656,4.800736969532067,2.3978952727983707,0.4888986985017506,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,16.35678580513968,3.716008121502189,3.258096538021482,0.4094921885570866,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,0,16.86951178681205,4.395682961121367,2.302585092994046,0.6083898864206844,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,16.96181573300839,4.219507705176107,3.091042453358316,0.6262108516477918,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,16.48481965354974,3.6189933266497696,2.995732273553991,0.4775133580594706,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,16.329166702009918,3.6216707044204863,2.3978952727983707,0.5406216521459702,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,16.530205368010318,4.377014092850337,2.4849066497880004,0.3121332459890862,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.959662879739987,4.647271362006727,2.0794415416798357,0.5698344113432505,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,16.489659276356317,4.324132656254979,2.3978952727983707,0.325457959529849,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,16.721318178694872,4.182050142641207,2.9444389791664403,0.5025495906753713,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,15.656060350091908,3.288401887516811,2.5649493574615367,0.34434601363546863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,15.976402815608582,3.7773481021015445,2.9444389791664403,0.15288070902626874,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,16.488969383309975,4.174387269895637,2.9444389791664403,0.6211113750593125,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,16.63390887593684,4.328098292648326,3.1780538303479458,0.4449170620431494,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,16.697542133022935,4.361823927356363,3.258096538021482,0.41704140219921304,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,15.702428831903658,3.462606009790799,2.302585092994046,0.47332024905703984,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,17.672588578111117,5.072670685015709,2.1972245773362196,0.6438588800036154,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,15.931766193248746,3.5263605246161616,2.70805020110221,0.45460137786341254,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,15.919644834185693,3.7256934272366524,2.3978952727983707,0.5887083033867666,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,17.216707972959764,4.885827643502908,1.791759469228055,0.7918820024727643,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,15.936933541745166,3.7932394694381792,2.70805020110221,0.1261035638636782,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,16.91018282466302,4.73795129722191,3.295836866004329,0.40244684820182675,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,16.065749275960183,4.053522567701846,2.302585092994046,0.45879456397022694,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,16.06890551180956,3.9926809084456005,2.302585092994046,0.12027879376001867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.44090359779677,4.31748811353631,3.258096538021482,0.281410091258684,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,16.001561947061912,4.127134385045092,2.9444389791664403,0.11328443123809268,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,16.78787169164808,4.373238128640803,3.1780538303479458,0.40955302230136037,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,16.190416405561198,4.406719247264253,2.3978952727983707,0.12060632660001935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15.856731016694035,3.4657359027997265,2.70805020110221,0.3191139252030363,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,15.559867924220066,3.5553480614894135,2.70805020110221,0.23776827270941805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.530205368010318,4.506454213048934,1.791759469228055,0.15432880868174725,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,17.453096744006448,4.973971309724664,2.1972245773362196,0.5109714415150584,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,16.01937978839443,3.517497837358316,3.1354942159291497,0.4117848409699756,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,16.642824239064897,4.096009841541162,2.1972245773362196,0.5698344113432505,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,16.42558042423569,4.33990170837321,2.302585092994046,0.8469096843038053,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,16.160196922854226,4.084294226368599,2.302585092994046,0.05766646984328088,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,16.00828089655825,4.1059436980654525,2.302585092994046,0.12027879376001867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.357112630168974,4.110873864173311,2.1972245773362196,0.343929345209607,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,15.990262393084793,3.535145354171894,2.3978952727983707,0.29149874147620086,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,16.973188239083772,4.298645025734831,1.9459101490553132,0.8404108634260471,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,15.201805169084134,4.02535169073515,2.302585092994046,0.4235017119104233,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,16.056220353623207,4.188138441508461,2.302585092994046,0.4432136184889371,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,16.41820031748273,4.333361462692601,2.302585092994046,0.6362326899393923,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,15.64006001130563,3.6270040503958487,2.302585092994046,0.4377226955525785,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,16.034714150714915,4.14946386144318,2.302585092994046,0.35545944567080046,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,15.977683612316367,3.7819143200811256,2.302585092994046,0.8239172968685575,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,16.423372105503017,4.312140507209715,3.044522437723423,0.40942126974902787,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,16.176364653421913,4.177459468932607,2.302585092994046,0.5585821858759998,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15.912774458679184,3.6000482404073204,2.9444389791664403,0.15288070902626874,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,15.894952224644102,4.127134385045092,2.302585092994046,0.23021088756426172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.41820031748273,4.0943445622221,3.2188758248682006,0.29610012278374975,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,16.176364653421913,3.58351893845611,2.3978952727983707,0.5698823766707583,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,16.123003686821306,4.232656178019613,1.6094379124341003,0.10915502758481628,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,16.835935492889124,4.638604962074329,1.6094379124341003,0.9155770704690698,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,17.439851517607305,3.8979240810486444,2.70805020110221,0.7674163675517072,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,16.567896636662045,4.335982696172475,3.1354942159291497,0.4117848409699756,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.097893045681612,3.7999735016195233,2.3978952727983707,0.4431321292523474,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,16.031447953283894,3.367295829986474,3.332204510175204,0.4557936991611819,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,16.56271743170768,4.308110951723713,3.2188758248682006,0.4179290078304063,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,16.164979332277014,3.8918202981106265,2.3978952727983707,0.4593761790882152,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,16.289524850831846,4.01096295328305,3.258096538021482,0.281410091258684,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,15.507449876072164,3.7376696182833684,1.3862943611198906,0.07964844364272525,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,16.57590529737014,4.207673247529104,3.258096538021482,0.41704140219921304,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,15.9195228755444,3.784189633918261,2.302585092994046,0.3843195148246656,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,16.61887099947687,4.551769409260976,2.3978952727983707,0.29122873537516425,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,16.679994601920853,4.393213824064446,2.70805020110221,0.4449170620431494,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,16.184476006127753,3.8308129500026027,3.2188758248682006,0.4314911808784967,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,0,15.990148750276969,3.5115454388310208,2.302585092994046,0.3075504266499249,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,16.259647382010094,4.163559631243574,1.6094379124341003,0.11593205280516776,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,15.83028036963463,3.66612246699132,2.302585092994046,0.37813966038954966,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,16.176364653421913,3.6189933266497696,2.302585092994046,0.6901291263461486,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,16.19413042991272,3.9945242269398897,2.302585092994046,0.3016409314819202,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,16.368075934107708,4.007333185232471,2.70805020110221,0.4449170620431494,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,16.458844515470545,4.500920164614292,1.791759469228055,0.15341683203174825,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,17.370858648025116,4.886582645426277,1.791759469228055,0.6420149305877572,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,16.724812885464903,4.382026634673881,3.258096538021482,0.5713718470515671,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,16.92836791743985,4.220977213155467,1.791759469228055,0.8968927152317164,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,16.63326329449818,4.231203744939298,3.2188758248682006,0.4314911808784967,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,15.623799493077952,3.4339872044851463,1.6094379124341003,0.5183133825026818,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.2313364752628,3.624340932976365,2.302585092994046,0.40400701433636116,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,17.50188690692275,4.68213122712422,2.833213344056216,0.662116730203703,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,15.084990445470092,2.9069010598473755,1.3862943611198906,0.5646096109408897,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15.90737474309945,3.5553480614894135,3.258096538021482,0.1563061969835802,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,16.860033043306743,4.409155302062135,2.4849066497880004,0.31212261180483525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,16.209762930725017,3.288401887516811,3.332204510175204,0.4557936991611819,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,16.29204904211537,4.200204952921578,2.302585092994046,0.4743576739684599,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,16.37456101259733,4.005513348515485,3.2188758248682006,0.6093035400126878,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,16.534454671009605,3.6454498961866,2.302585092994046,0.6571307447314683,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,15.954399676073153,3.735285826928092,2.833213344056216,0.3015216620464535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15.49260730578806,3.6888794541139363,1.791759469228055,0.2170052059682081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,15.830413711839864,3.6712245188752153,2.995732273553991,0.1473160763697596,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,15.82372472458392,3.456316680883235,2.995732273553991,0.3016405495976716,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,16.001561947061912,3.3141860046725258,3.332204510175204,0.5283806654992756,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.36495580701484,4.239886867512759,3.258096538021482,0.28271930425870656,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,16.483085995921105,4.31748811353631,3.258096538021482,0.281410091258684,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,16.49461250573535,4.23410650459726,2.6390573296152584,0.42020746638758744,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,16.51013780630191,4.183575695950044,2.3978952727983707,0.2935283518704343,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,16.15731646026544,3.580737295494233,2.302585092994046,0.34092192253782927,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,16.715931706713494,4.2612704335380815,3.091042453358316,0.5797065642629285,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,15.505606557917657,3.039749158970765,2.302585092994046,0.7170768368471572,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,16.210902791681455,3.6712245188752153,3.1780538303479458,0.7275512843965882,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,16.993147676499913,4.842611042003125,1.6094379124341003,0.9155770704690698,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,14.962913328262083,2.772588722239781,2.302585092994046,0.4432101148902493,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,16.623447058506347,4.097672352314776,3.2188758248682006,0.4314911808784967,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,17.04710519473472,4.430816798843313,2.1972245773362196,0.5677324278574128,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,16.600521861931007,3.8133070324889884,3.044522437723423,0.6440987296171522,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,16.166885910365842,3.8066624897703196,2.8903717578961645,0.29951477556931205,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,16.141157764275203,3.8133070324889884,1.6094379124341003,0.11593205280516776,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,16.121529847349777,3.8155121050473024,1.6094379124341003,0.11195646122897186,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,15.894952224644102,3.594568774642695,2.3978952727983707,0.5114395793156498,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,16.382765025846997,3.8753590210565547,3.332204510175204,0.4557936991611819,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,16.031447953283894,3.8372994592322094,2.3978952727983707,0.12060632660001935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,15.772078142836321,3.8155121050473024,1.3862943611198906,0.47078605544142627,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,16.206106619856122,3.7954891891721947,3.044522437723423,0.40942126974902787,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,17.111347423968603,4.532599493153256,1.9459101490553132,0.6633144085208621,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,16.648723960844016,4.5736795188967205,3.044522437723423,0.40942126974902787,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,16.045417532998773,4.092676505121403,1.791759469228055,0.5957972121269414,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,16.131060147517832,3.586292865338835,3.258096538021482,0.5725889779590811,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15.710127563007966,3.4339872044851463,2.302585092994046,0.31255113883706503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15.176487367510099,3.449987545831587,2.302585092994046,0.21880290351177648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,16.001561947061912,3.817712325956905,2.3978952727983707,0.42988300970539667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,15.925723758310864,4.01096295328305,1.6094379124341003,0.446872964933814,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,15.714628695213417,3.7612001156935624,1.3862943611198906,0.05041451562371233,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,16.878338751596694,4.493120682179469,3.1780538303479458,0.40955302230136037,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,17.63782767218498,4.879767018891217,3.1354942159291497,0.3077678926917202,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,16.991700193446885,3.681351187693145,3.295836866004329,0.6602281732753271,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,16.597542118443243,4.5880240271531205,1.6094379124341003,0.10969216439909872,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,1,0,16.906553056777135,4.3267781604434035,3.258096538021482,0.6066220378085192,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,14.914123179965662,3.005682604407159,1.791759469228055,0.38792855617067973,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,16.855259764781927,3.9740583963475986,2.4849066497880004,0.6770723627935008,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,15.789591722875162,3.744787086052232,1.791759469228055,0.547472264434707,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,16.257857680289998,3.8918202981106265,2.8903717578961645,0.2981240415251042,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,16.89737286607306,4.5031374604229395,2.3978952727983707,0.41900175126606454,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,17.651399561764816,4.535820107853298,1.791759469228055,0.7915061832886972,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,16.372970477935336,3.6913763343125234,3.044522437723423,0.6591497346238416,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,16.524227270231894,4.421247347827163,3.044522437723423,0.40942126974902787,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,16.02378508137718,3.970291913552122,2.3978952727983707,0.3787814737630988,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,16.0625830467363,3.9908341858524357,2.8903717578961645,0.15791476220806622,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,15.59046307836746,3.449987545831587,1.791759469228055,0.7268742424368522,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,16.06890551180956,3.456316680883235,3.332204510175204,0.4557936991611819,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,16.231424425551033,4.247065649239764,3.295836866004329,0.45460137786341254,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,16.123882972062866,3.616308761279101,3.1354942159291497,0.42529846803893445,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0,15.943742382861155,3.9318256327243257,1.791759469228055,0.23878299905908823,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,15.989125383426996,3.9512437185814275,1.791759469228055,0.5295260179293195,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,16.630320355554133,4.418840607796598,2.3978952727983707,0.28785386788719236,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,16.599286531399315,4.04305126783455,2.9444389791664403,0.5025495906753713,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,16.550527272189225,4.33990170837321,2.995732273553991,0.13319753021220798,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,16.108045416114916,3.9318256327243257,2.3978952727983707,0.4321441032743699,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,16.218529138724122,3.6938669956249757,3.1780538303479458,0.7275512843965882,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,17.02635425145779,4.680277658474897,2.1972245773362196,0.5698344113432505,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,16.53280172947212,4.293195420967266,2.6390573296152584,0.31794217859834945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
